latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
37.70473,61.78063,297.83,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,285.95,0.23,N
37.62741,62.2123,307.96,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,288.57,1.05,N
37.62669,62.21665,311.14,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,286.58,1.05,N
37.62727,62.17146,323.46,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,288.66,2.44,N
38.64867,54.28102,338.94,0.44,0.46,2026-09-17,2157,N,nominal,2.0NRT,295.61,3.89,N
37.62454,62.12546,315.05,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,288.73,1.36,N
37.65669,61.90792,320.66,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,289.61,1.64,N
37.61911,62.13763,317.12,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,290.95,1.59,N
38.22246,57.98936,302.09,0.45,0.39,2026-09-17,2157,N,nominal,2.0NRT,291.1,0.38,N
37.65341,61.90707,309.87,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,287.05,1.64,N
38.21891,57.98863,310.97,0.45,0.39,2026-09-17,2157,N,nominal,2.0NRT,290.89,1.29,N
38.19269,58.05126,307.56,0.44,0.39,2026-09-17,2157,N,nominal,2.0NRT,292.24,1.5,N
37.63138,61.72588,308.69,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,286.85,0.71,N
37.60731,61.70815,304.31,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,285.18,0.87,N
37.61495,61.57523,329.13,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,291.68,4.11,N
37.61011,61.60545,339.11,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,296.15,5.76,N
37.80704,60.33224,304.96,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,287.82,0.99,N
37.61426,61.57954,313.86,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,290.2,1.15,N
37.61219,61.59249,311.39,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,288.98,1.07,N
37.55705,61.93375,306.53,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,287.9,0.88,N
37.61097,61.57871,321.4,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,291.03,1.15,N
37.57154,61.80238,301.79,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,290.24,0.63,N
37.60456,61.55463,303.18,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,289.75,1.15,N
37.59729,61.55729,327.37,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,289.35,1.75,N
37.5966,61.56161,308.03,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,287.61,1.75,N
29.15234,55.36755,310.54,0.46,0.39,2026-09-17,2201,N,nominal,2.0NRT,290.78,0.98,N
37.59554,61.52541,328.21,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,289.52,3.69,N
37.59485,61.52973,321.07,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,289.83,2.78,N
28.20525,61.30243,303.69,0.43,0.38,2026-09-17,2201,N,nominal,2.0NRT,292.05,0.63,N
37.59002,61.55995,327.37,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,290.65,2.67,N
37.59156,61.5289,340.72,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,289.16,2.78,N
37.58604,61.56343,301.28,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,289.62,1.19,N
37.58276,61.5626,322.29,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,289.61,0.76,N
37.58345,61.55829,309.74,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,290.07,2.63,N
37.57947,61.56177,301.72,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,286.35,0.76,N
29.17123,54.61663,316.36,0.5,0.41,2026-09-17,2201,N,nominal,2.0NRT,293.51,1.93,N
37.50295,61.99193,298.74,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,285.54,0.22,N
37.73223,60.41926,303.16,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,287.5,0.31,N
37.47965,62.00846,300.67,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,286.4,0.78,N
37.48133,61.97733,299.96,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,284.97,0.41,N
37.42602,62.3112,303.07,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,284.7,1.64,N
37.42272,62.31033,325.45,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,286.12,1.64,N
37.49923,61.84684,318.96,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,291.01,1.13,N
37.49853,61.85117,307.5,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,288.35,1.13,N
37.72617,60.36779,299.5,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,288.27,0.46,N
37.49524,61.85032,304.62,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,288.27,1.39,N
37.40549,62.31036,304.7,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,286.36,0.51,N
27.76036,58.82476,316.53,0.38,0.36,2026-09-17,2201,N,nominal,2.0NRT,298.24,2.19,N
37.39526,62.31828,308.98,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,287.04,0.56,N
37.94663,58.58581,307.48,0.43,0.38,2026-09-17,2157,N,nominal,2.0NRT,289.27,0.78,N
37.94228,58.565,315.97,0.43,0.38,2026-09-17,2157,N,nominal,2.0NRT,292.47,1.76,N
37.63596,60.33902,320.87,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,288.85,2.32,N
37.52806,61.04804,310.07,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,288.54,1.31,N
37.31059,62.35054,297.89,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,286.67,0.51,N
37.61816,60.3893,304.48,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,287.7,0.81,N
27.2287,60.48925,315.33,0.41,0.37,2026-09-17,2201,N,nominal,2.0NRT,297.87,1.58,N
37.51233,61.01727,325.61,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,290.21,0.95,N
37.50903,61.01646,300.64,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,285.86,0.95,N
37.5044,61.0243,324.81,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,290.33,2.63,N
37.40708,61.34262,307.91,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,287.27,0.91,N
25.38622,68.58324,317.29,0.39,0.6,2026-09-17,2201,N,nominal,2.0NRT,293.82,1.16,N
37.40379,61.3418,305.7,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,285.42,0.91,N
25.38621,68.58492,309.61,0.39,0.6,2026-09-17,2201,N,nominal,2.0NRT,293.22,0.94,N
37.82946,58.38543,312.51,0.43,0.38,2026-09-17,2157,N,nominal,2.0NRT,292.75,1.33,N
37.22107,62.39727,301.38,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,285.06,0.67,N
37.34899,61.36395,329.04,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,289.55,2.66,N
37.48861,60.4603,309.87,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,287.79,1.4,N
37.36806,61.05326,305,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,286.7,0.82,N
37.43996,60.40587,298.73,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,286.5,0.57,N
37.32841,61.08826,322.65,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,289.71,1.7,N
37.32706,61.09687,316.8,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,288.63,1.28,N
37.11796,62.36335,330.79,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,291.15,3.52,N
37.11465,62.36248,302.73,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,288.78,3.52,N
37.35671,60.4649,303.17,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,287.04,1.01,N
37.03442,62.41613,330.22,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,292.63,3.43,N
27.42178,56.49984,320.88,0.41,0.37,2026-09-17,2201,N,nominal,2.0NRT,300.59,1.5,N
37.03368,62.42049,319.46,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,291.11,1.52,N
37.03037,62.41962,309.47,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,288.4,1.52,N
37.17974,60.86768,304.26,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,285.28,0.9,N
27.30349,56.30195,320.57,0.41,0.37,2026-09-17,2201,N,nominal,2.0NRT,300.87,1.64,N
37.35342,59.56754,302.62,0.4,0.37,2026-09-17,2157,N,nominal,2.0NRT,290.4,0.5,N
25.15462,67.70373,307.22,0.35,0.57,2026-09-17,2201,N,nominal,2.0NRT,293.76,0.66,N
37.21834,60.0226,319.93,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,290.24,1.71,N
25.15536,67.70279,307.82,0.35,0.57,2026-09-17,2201,N,nominal,2.0NRT,293.89,0.85,N
37.21622,60.02419,300.54,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,286.64,0.53,N
37.18619,59.9946,301.49,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,291.06,0.5,N
37.45272,57.68387,300.98,0.45,0.39,2026-09-17,2157,N,nominal,2.0NRT,289.61,0.83,N
37.45208,57.68897,303.69,0.45,0.39,2026-09-17,2157,N,nominal,2.0NRT,289.92,0.83,N
36.97863,60.60935,311.7,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,287.69,1.41,N
36.4683,61.786,299.88,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,287.28,0.45,N
36.47776,61.62379,308.33,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,289.12,1.56,N
36.36877,61.89665,301.21,0.39,0.36,2026-09-17,2157,N,nominal,2.0NRT,287.6,0.4,N
36.4383,61.2174,319.64,0.38,0.36,2026-09-17,2157,N,nominal,2.0NRT,290.68,2.37,N
36.99383,56.23052,299.19,0.51,0.41,2026-09-17,2159,N,nominal,2.0NRT,288.67,0.5,N
36.48113,59.75014,298.93,0.39,0.36,2026-09-17,2159,N,nominal,2.0NRT,287.36,0.52,N
36.47845,59.745,303.49,0.39,0.36,2026-09-17,2159,N,nominal,2.0NRT,288.73,0.88,N
35.94851,62.91904,306.6,0.41,0.37,2026-09-17,2159,N,nominal,2.0NRT,290.18,0.9,N
35.90884,62.96437,317.49,0.41,0.37,2026-09-17,2159,N,nominal,2.0NRT,287.71,2.02,N
36.4297,59.70234,300.92,0.39,0.36,2026-09-17,2159,N,nominal,2.0NRT,287.09,0.84,N
27.16965,56.09647,328.54,0.42,0.37,2026-09-17,2201,N,nominal,2.0NRT,301.13,5.09,N
35.88928,63.015,303.56,0.41,0.37,2026-09-17,2159,N,nominal,2.0NRT,287.48,0.59,N
27.16218,56.09943,326.75,0.42,0.37,2026-09-17,2201,N,nominal,2.0NRT,301.44,5.28,N
36.27205,59.65219,308.63,0.39,0.36,2026-09-17,2159,N,nominal,2.0NRT,289.49,0.59,N
27.16158,56.10362,311.58,0.42,0.37,2026-09-17,2201,N,nominal,2.0NRT,301.26,3.42,N
36.23991,59.73016,299.49,0.39,0.36,2026-09-17,2159,N,nominal,2.0NRT,287.07,0.38,N
27.15874,56.09881,331.61,0.42,0.37,2026-09-17,2201,N,nominal,2.0NRT,300.82,5.38,N
36.34498,58.67822,328.12,0.41,0.37,2026-09-17,2159,N,nominal,2.0NRT,292.91,1.91,N
27.16173,56.07783,315.58,0.42,0.37,2026-09-17,2201,N,nominal,2.0NRT,300.52,2.97,N
36.34158,58.67746,306.18,0.41,0.37,2026-09-17,2159,N,nominal,2.0NRT,288.43,1.91,N
36.33603,58.6668,330.07,0.41,0.37,2026-09-17,2159,N,nominal,2.0NRT,290.22,2.95,N
27.15843,56.05141,312.39,0.42,0.37,2026-09-17,2201,N,nominal,2.0NRT,302.18,4.37,N
27.14604,56.1137,318.96,0.42,0.37,2026-09-17,2201,N,nominal,2.0NRT,301.31,3.75,N
25.05369,67.49722,310.49,0.34,0.56,2026-09-17,2201,N,nominal,2.0NRT,294.04,1.57,N
36.29576,54.78842,301.27,0.39,0.44,2026-09-17,2159,N,nominal,2.0NRT,289.97,1.1,N
33.24233,71.52106,304.86,0.39,0.59,2026-09-17,2159,N,nominal,2.0NRT,287.65,0.34,N
36.32275,54.18785,296.26,0.42,0.45,2026-09-17,2159,N,nominal,2.0NRT,285.38,0.4,N
36.3227,54.18629,296.5,0.42,0.45,2026-09-17,2159,N,nominal,2.0NRT,285.48,0.46,N
33.24206,71.51898,307.23,0.39,0.59,2026-09-17,2159,N,nominal,2.0NRT,287.45,0.67,N
33.29738,71.18745,307.08,0.37,0.58,2026-09-17,2159,N,nominal,2.0NRT,288.11,0.6,N
35.89113,57.06549,302.72,0.46,0.39,2026-09-17,2159,N,nominal,2.0NRT,291.25,0.89,N
35.89043,57.06374,303.33,0.46,0.39,2026-09-17,2159,N,nominal,2.0NRT,291.1,1.05,N
35.35604,60.21693,305.62,0.39,0.36,2026-09-17,2159,N,nominal,2.0NRT,288.79,0.9,N
32.89023,71.61798,307.17,0.4,0.6,2026-09-17,2159,N,nominal,2.0NRT,289.02,0.61,N
35.55338,58.00711,318.51,0.42,0.38,2026-09-17,2159,N,nominal,2.0NRT,289.37,1.51,N
35.36895,59.30462,307.33,0.39,0.36,2026-09-17,2159,N,nominal,2.0NRT,286.83,0.9,N
35.24769,59.25335,298.68,0.39,0.36,2026-09-17,2159,N,nominal,2.0NRT,286.1,0.41,N
24.64761,67.8442,305.67,0.37,0.58,2026-09-17,2201,N,nominal,2.0NRT,294.75,0.98,N
25.9747,56.06992,318.8,0.41,0.37,2026-09-17,2201,N,nominal,2.0NRT,303.49,1.15,N
25.96787,56.06871,315.33,0.41,0.37,2026-09-17,2201,N,nominal,2.0NRT,303.07,1.28,N
25.90353,54.53468,311.52,0.46,0.39,2026-09-17,2201,N,nominal,2.0NRT,301.36,0.51,N
25.57203,55.98719,311.29,0.41,0.37,2026-09-17,2201,N,nominal,2.0NRT,301.29,1.33,N
25.55839,55.98482,316.39,0.41,0.37,2026-09-17,2201,N,nominal,2.0NRT,301.71,1.35,N
25.31008,56.37231,313.03,0.4,0.37,2026-09-17,2201,N,nominal,2.0NRT,301.3,0.79,N
25.30913,56.37334,320.69,0.4,0.37,2026-09-17,2201,N,nominal,2.0NRT,301.48,1.66,N
25.06346,55.11787,313.48,0.43,0.38,2026-09-17,2201,N,nominal,2.0NRT,303.28,1.52,N
24.99201,55.62905,309.15,0.41,0.37,2026-09-17,2201,N,nominal,2.0NRT,297.12,1.26,N
24.98858,55.62845,315.53,0.41,0.37,2026-09-17,2201,N,nominal,2.0NRT,297.41,2.02,N
24.50582,56.60733,335.53,0.39,0.36,2026-09-17,2201,N,nominal,2.0NRT,306.45,8.49,N
24.50816,56.59193,315.11,0.39,0.36,2026-09-17,2201,N,nominal,2.0NRT,303.68,0.89,N
24.50307,56.60288,317.89,0.39,0.36,2026-09-17,2201,N,nominal,2.0NRT,304.54,1.51,N
24.47445,56.63327,312.9,0.39,0.36,2026-09-17,2201,N,nominal,2.0NRT,301.67,0.77,N
24.45603,56.55093,323.36,0.39,0.36,2026-09-17,2201,N,nominal,2.0NRT,303.03,2.5,N
24.50974,54.02007,330.22,0.47,0.4,2026-09-17,2201,N,nominal,2.0NRT,304.2,2.61,N
24.34819,54.47012,311,0.45,0.39,2026-09-17,2201,N,nominal,2.0NRT,300.95,1.18,N
24.32972,54.47162,314.95,0.45,0.39,2026-09-17,2201,N,nominal,2.0NRT,302.46,3.28,N
24.32257,54.47045,315.33,0.45,0.39,2026-09-17,2201,N,nominal,2.0NRT,302.67,3.21,N
24.00254,55.44169,311.23,0.41,0.37,2026-09-17,2201,N,nominal,2.0NRT,299.2,1.27,N
23.48339,58.2795,320.13,0.39,0.36,2026-09-17,2201,N,nominal,2.0NRT,300.03,1.34,N
24.031,54.40163,309.93,0.45,0.39,2026-09-17,2201,N,nominal,2.0NRT,297.5,1.87,N
23.19121,55.45877,331.83,0.41,0.37,2026-09-17,2203,N,nominal,2.0NRT,301.95,1.69,N
23.19063,55.46275,310.38,0.41,0.37,2026-09-17,2203,N,nominal,2.0NRT,299.87,1.69,N
22.70795,57.57947,312.27,0.38,0.36,2026-09-17,2203,N,nominal,2.0NRT,299.51,0.79,N
22.88034,55.92829,325.13,0.4,0.37,2026-09-17,2203,N,nominal,2.0NRT,299.99,1.95,N
22.87757,55.92386,335.62,0.4,0.37,2026-09-17,2203,N,nominal,2.0NRT,300.31,2.9,N
22.87554,55.6132,320.93,0.4,0.37,2026-09-17,2203,N,nominal,2.0NRT,298.03,1.74,N
22.87496,55.61712,309.64,0.4,0.37,2026-09-17,2203,N,nominal,2.0NRT,297.5,1.07,N
22.87215,55.61263,307.9,0.4,0.37,2026-09-17,2203,N,nominal,2.0NRT,297.8,1.25,N
22.87959,55.37158,330.31,0.41,0.37,2026-09-17,2203,N,nominal,2.0NRT,299.26,3.59,N
22.87901,55.37555,331.7,0.41,0.37,2026-09-17,2203,N,nominal,2.0NRT,299.88,2.95,N
22.87618,55.371,329.74,0.41,0.37,2026-09-17,2203,N,nominal,2.0NRT,301.19,3.59,N
22.8756,55.37497,331.84,0.41,0.37,2026-09-17,2203,N,nominal,2.0NRT,300.01,2.95,N
22.78286,55.81351,313.41,0.4,0.37,2026-09-17,2203,N,nominal,2.0NRT,299.18,0.99,N
22.67235,56.24895,317.06,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,300.61,0.84,N
22.40493,56.98985,336.64,0.38,0.36,2026-09-17,2203,N,nominal,2.0NRT,300.49,2.66,N
22.34654,56.43236,327.4,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,301.46,1.66,N
22.3269,56.47117,321.24,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,301.04,1.3,N
21.93809,57.07465,336.76,0.38,0.36,2026-09-17,2203,N,nominal,2.0NRT,299.73,3.89,N
21.89266,56.8456,315.94,0.38,0.36,2026-09-17,2203,N,nominal,2.0NRT,298.18,1.11,N
21.83389,56.67948,330.16,0.38,0.36,2026-09-17,2203,N,nominal,2.0NRT,297.79,2.12,N
21.33489,57.72202,326.43,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,297.78,2.08,N
21.32098,57.72328,324.2,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,297.22,2.23,N
21.31398,57.74505,333.05,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,297.45,1.63,N
21.31459,57.74131,318.44,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,296.89,1.63,N
21.30537,57.79736,318.65,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,297.87,1.23,N
21.31066,57.74443,323.4,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,296.53,1.63,N
21.30767,57.70544,307.76,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,296.45,0.63,N
21.30706,57.70918,307.32,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,296.87,0.53,N
21.29802,57.68059,316.01,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,296.92,1,N
21.29748,57.09786,315.37,0.38,0.36,2026-09-17,2203,N,nominal,2.0NRT,297.8,1.47,N
21.40903,55.74449,316.72,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,300.7,1.03,N
21.0041,56.5309,332.48,0.38,0.36,2026-09-17,2203,N,nominal,2.0NRT,300.26,3.65,N
21.00079,56.53032,323.69,0.38,0.36,2026-09-17,2203,N,nominal,2.0NRT,297.52,1.79,N
20.56067,56.42039,308.6,0.38,0.36,2026-09-17,2203,N,nominal,2.0NRT,296.27,0.42,N
20.39052,55.66355,319.47,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,297.83,1.7,N
20.38718,55.66298,319.89,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,297.2,1.7,N
20.38613,55.64748,330.52,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,298.45,2.36,N
20.21423,55.71408,317.58,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,297.05,1.06,N
19.26876,56.17585,309.17,0.38,0.36,2026-09-17,2203,N,nominal,2.0NRT,296.44,0.73,N
18.68951,55.50474,311.31,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,295.92,1.15,N
18.68895,55.5084,315.27,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,295.02,1.15,N
18.55788,55.87167,307.6,0.38,0.36,2026-09-17,2203,N,nominal,2.0NRT,294.92,0.51,N
18.32488,55.10532,316.39,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,296.42,1.8,N
18.32154,55.10476,329.37,0.39,0.36,2026-09-17,2203,N,nominal,2.0NRT,296.16,1.8,N
18.01231,54.57011,308.09,0.4,0.37,2026-09-17,2203,N,nominal,2.0NRT,296.91,0.71,N
18.01175,54.57388,312.03,0.4,0.37,2026-09-17,2203,N,nominal,2.0NRT,297.05,0.61,N
38.67941,54.31273,313.37,0.72,0.76,2026-09-17,2337,N,nominal,2.0NRT,291.23,1.58,N
38.67978,54.31595,315.1,0.72,0.76,2026-09-17,2337,N,nominal,2.0NRT,291.65,2.08,N
38.65232,54.28213,317.97,0.72,0.76,2026-09-17,2337,N,nominal,2.0NRT,291.39,2.43,N
38.64578,54.27857,307.04,0.72,0.76,2026-09-17,2337,N,nominal,2.0NRT,291.59,1.41,N
15.14029,100.72867,325.07,0.67,0.74,2026-09-18,0553,N,nominal,2.0NRT,280.05,8.41,D
15.14154,100.72626,327.17,0.67,0.74,2026-09-18,0553,N,nominal,2.0NRT,280.06,5.88,D
36.82321,101.85366,340.55,0.4,0.45,2026-09-18,0557,N,nominal,2.0NRT,294.73,3.86,D
36.85688,101.85133,326.86,0.4,0.45,2026-09-18,0557,N,nominal,2.0NRT,296.55,1.54,D
38.25059,101.53841,332.76,0.39,0.44,2026-09-18,0557,N,nominal,2.0NRT,300.2,2.98,D
38.24967,101.53407,338.84,0.39,0.44,2026-09-18,0557,N,nominal,2.0NRT,300.83,3.39,D
7.0873,81.81886,330.34,0.35,0.57,2026-09-18,0729,N,nominal,2.0NRT,290.86,3.49,D
7.61643,80.95426,367,0.4,0.6,2026-09-18,0729,N,high,2.0NRT,293.36,10.59,D
7.62549,81.00471,333.4,0.39,0.59,2026-09-18,0729,N,nominal,2.0NRT,290.54,2.82,D
7.61579,80.95069,349.72,0.4,0.6,2026-09-18,0729,N,nominal,2.0NRT,292.59,10.59,D
7.98136,80.23378,328.94,0.44,0.62,2026-09-18,0729,N,nominal,2.0NRT,282.58,2.97,D
9.12895,80.43666,344.33,0.4,0.6,2026-09-18,0729,N,nominal,2.0NRT,286.15,8.27,D
9.35563,78.81754,338.63,0.51,0.66,2026-09-18,0731,N,nominal,2.0NRT,290.3,6.4,D
9.58416,78.56781,331.83,0.53,0.67,2026-09-18,0731,N,nominal,2.0NRT,290.8,3.52,D
11.26936,80.0015,330.06,0.4,0.6,2026-09-18,0731,N,nominal,2.0NRT,289.22,2.77,D
12.45774,76.88866,329.6,0.6,0.71,2026-09-18,0731,N,nominal,2.0NRT,287.02,3.87,D
12.76095,76.89168,328.91,0.6,0.7,2026-09-18,0731,N,nominal,2.0NRT,285.42,3.45,D
15.77255,79.61308,342.12,0.35,0.56,2026-09-18,0731,N,nominal,2.0NRT,295.87,2.57,D
15.82326,79.27283,330.08,0.36,0.58,2026-09-18,0731,N,nominal,2.0NRT,291.55,1.73,D
16.72037,80.79633,331.11,0.56,0.51,2026-09-18,0731,N,nominal,2.0NRT,293.46,4.92,D
20.76025,85.29648,330.8,0.42,0.38,2026-09-18,0733,N,nominal,2.0NRT,297.04,3.63,D
20.79413,85.2533,342.2,0.42,0.38,2026-09-18,0733,N,nominal,2.0NRT,300.4,13.43,D
20.87001,84.99484,334.77,0.43,0.38,2026-09-18,0733,N,nominal,2.0NRT,295.35,4.79,D
20.88594,84.98339,337.65,0.43,0.38,2026-09-18,0733,N,nominal,2.0NRT,300.51,7.29,D
20.88941,84.98272,330.16,0.43,0.38,2026-09-18,0733,N,low,2.0NRT,300.44,6.67,D
20.96318,85.18954,347.15,0.42,0.38,2026-09-18,0733,N,nominal,2.0NRT,300.37,8.26,D
20.96252,85.18555,330.84,0.42,0.38,2026-09-18,0733,N,nominal,2.0NRT,298.34,5.6,D
20.96807,85.17624,343.6,0.42,0.38,2026-09-18,0733,N,nominal,2.0NRT,299.14,8.51,D
20.9715,85.17557,337.16,0.42,0.38,2026-09-18,0733,N,nominal,2.0NRT,298.09,4.62,D
21.07709,85.03987,337.55,0.42,0.38,2026-09-18,0733,N,low,2.0NRT,299.78,9.75,D
21.08054,85.03921,337.66,0.42,0.38,2026-09-18,0733,N,low,2.0NRT,298.64,8.08,D
21.68003,84.04025,334.65,0.46,0.39,2026-09-18,0733,N,nominal,2.0NRT,297.36,8.25,D
22.20841,84.86203,338.5,0.42,0.38,2026-09-18,0733,N,nominal,2.0NRT,299.33,4.33,D
22.61108,85.91333,331.75,0.39,0.36,2026-09-18,0733,N,nominal,2.0NRT,299.31,2.6,D
24.40252,96.57825,326.97,0.37,0.58,2026-09-18,0733,N,nominal,2.0NRT,289.93,2.21,D
23.40216,86.44112,330.04,0.39,0.36,2026-09-18,0733,N,nominal,2.0NRT,296.03,1.44,D
23.66456,87.15617,331.13,0.38,0.36,2026-09-18,0733,N,nominal,2.0NRT,294.46,3.18,D
23.71261,86.45381,330.18,0.38,0.36,2026-09-18,0733,N,nominal,2.0NRT,298.3,2.37,D
23.71202,86.45006,330.66,0.38,0.36,2026-09-18,0733,N,nominal,2.0NRT,298.77,2.37,D
23.7367,86.43395,345.13,0.38,0.36,2026-09-18,0733,N,nominal,2.0NRT,299.42,6.9,D
23.69788,86.07732,345.92,0.39,0.36,2026-09-18,0733,N,nominal,2.0NRT,300.39,5.38,D
23.75904,86.40284,334.5,0.38,0.36,2026-09-18,0733,N,nominal,2.0NRT,297.51,3.58,D
23.76293,86.40599,330.47,0.38,0.36,2026-09-18,0733,N,nominal,2.0NRT,297.3,3.58,D
23.76623,86.40538,340.83,0.38,0.36,2026-09-18,0733,N,nominal,2.0NRT,298.87,7.33,D
23.77361,86.36539,338.01,0.39,0.36,2026-09-18,0733,N,nominal,2.0NRT,298.41,5.63,D
23.79494,86.35343,334.23,0.39,0.36,2026-09-18,0733,N,nominal,2.0NRT,297.25,3.43,D
23.64898,85.43888,330.97,0.4,0.37,2026-09-18,0733,N,nominal,2.0NRT,295.71,3.69,D
23.77977,86.21311,334.06,0.39,0.36,2026-09-18,0733,N,nominal,2.0NRT,297.71,4.05,D
23.77917,86.20934,330.42,0.39,0.36,2026-09-18,0733,N,nominal,2.0NRT,299.3,5.19,D
30.99714,74.72215,337.86,0.34,0.56,2026-09-18,0737,N,nominal,2.0NRT,293.78,2.42,D
38.05203,67.26329,346.67,0.56,0.69,2026-09-18,0739,N,nominal,2.0NRT,310.63,5.82,D
9.61201,78.40251,331.91,0.73,0.76,2026-09-18,0911,N,nominal,2.0NRT,290.84,7.68,D
18.32147,55.10423,346.45,0.55,0.51,2026-09-18,0913,N,nominal,2.0NRT,314.27,1.87,D
18.32363,55.10616,347.88,0.55,0.51,2026-09-18,0913,N,nominal,2.0NRT,314.2,6.35,D
